,,,,,,,,
--- Table 1 ---,,,,,,,,
,,,,2022-07-19,,,Java SE 18.0.2[388],Removed features and options Remove the Alternate ThreadLocal Implementation of the Subject::current and Subject::callAs APIs (security-libs/javax.security) Other notes java.net.InetAddress Updated to Reject Ambiguous IPv4 Address Literals (core-libs/java.net) CPU Shares Ignored When Computing Active Processor Count (hotspot/runtime) Lambda Deserialization Fails for Object Method References on Interfaces (tools/javac) Bug fixes 49 bug fixes[389]
,,,,2022-08-18,,,Java SE 18.0.2.1[390],Changes C2 Compilation Errors Unpredictably Crashes JVM (hotspot/compiler)
,,,,,,,,
--- Table 15 ---,,,,,,,,
,,,,2022-09-20,,,Java SE 19[392],Initial release
,,,,2022-10-18,,,Java SE 19.0.1[393],Other notes Update Timezone Data to 2022c (core-libs/java.time) New System Property to Limit the Number of Open Connections to com.sun.net.httpserver.HttpServer (core-libs/java.net) Bug fixes 6 bug fixes[394]
,,,,2023-01-17,,,Java SE 19.0.2[395],New features DTLS Resumption Uses HelloVerifyRequest Messages (security-libs/javax.net.ssl) Other notes FXML JavaScript Engine Disabled by Default (javafx/fxml) Bug fixes 28 bug fixes[396]
,,,,,,,,
--- Table 16 ---,,,,,,,,
,,,,2023-03-21,,,Java SE 20[398],Initial release
,,,,2023-04-18,,,Java SE 20.0.1[399],Other notes System Property to Handle HTML ObjectView Creation (client-libs/javax.swing) Added Certigna(Dhimyotis) CA Certificate (security-libs/java.security) File::listRoots Changed to Return All Available Drives on Windows (core-libs/java.io) Bug fixes 5 bug fixes[400]
,,,,2023-07-18,,,Java SE 20.0.2[401],New features Support for GB18030-2022 (core-libs/java.nio.charsets) Known issues Problem Upgrading JDK on Windows if System User Is Using Shared Files (install) Other notes Missing /usr/java/default Symlink on Linux Restored (install/install) Installation of JDK RPM Corrupts Alternatives (install/install) Added TWCA Root CA Certificate (security-libs/java.security) Added 4 GTS Root CA Certificates (security-libs/java.security) Added Microsoft Corporation's 2 TLS Root CA Certificates (security-libs/java.security) ASLR Support for CDS Archive (hotspot/runtime) New System Property to Control the Maximum Size of Signature Files (security-libs/java.security) Improved ZIP64 Extra Field Validation (core-libs/java.util.jar) Bug fixes 33 bug fixes[402]
,,,,,,,,
--- Table 17 ---,,,,,,,,
,,,,2023-09-19,,,Java SE 21[404],Initial release
,,,,2023-10-17,,,Java SE 21.0.1[405],Other notes Added Certigna Root CA Certificate (security-libs/java.security) Increase Default Value of the System Property jdk.jar.maxSignatureFileSize (security-libs/java.security) Bug fixes 40 bug fixes[406]
,,,,2024-01-16,,,Java SE 21.0.2[407],"New features TCP_KEEPxxxx Extended Socket Options Are Now Supported on the Windows Platform (core-libs/java.net) Known issues Potential Performance Regression Due to Limited Range Check Elimination (hotspot/compiler) Issues fixed ZGC: Reintroduced Support for Non-Default ObjectAlignmentInBytes (hotspot/compiler) Other notes Added Four Root Certificates from DigiCert, Inc. (security-libs/java.security) Added Three Root Certificates from eMudhra Technologies Limited (security-libs/java.security) Added Telia Root CA v2 Certificate (security-libs/java.security) Added ISRG Root X2 CA Certificate from Let's Encrypt (security-libs/java.security) NMT: Make Peak Values Available in Release Builds (hotspot/runtime) Add User Facing Warning If THPs Are Enabled but Cannot Be Used (hotspot/runtime) Bug fixes 74 bug fixes[408]"
,,,,2024-04-16,,,Java SE 21.0.3[409],New features Update XML Security for Java to 3.0.3 (security-libs/javax.crypto) Known issues jpackage Apps May Fail to Build on Debian Linux Distros Due to Missing Shared Libraries (tools/jpackage) Other notes AWT SystemTray API Is Not Supported on Most Linux Desktops (client-libs/java.awt) Added Certainly R1 and E1 Root Certificates (security-libs/java.security) Align javac with the Java Language Specification by Rejecting final in Record Patterns (tools/javac) Updates to Third Party Libraries FreeType 2.13.2 (java.desktop) Xalan Java 2.7.3 (java.xml) XML Security for Java 3.0.3 (java.xml.crypto) Bug fixes 27 bug fixes[410]
,,,,2024-07-16,,,Java SE 21.0.4[411],
,,,,2024-10-15,,,Java SE 21.0.5[412],
,,,,2025-01-21,,,Java SE 21.0.6[413],
,,,,2025-04-15,,,Java SE 21.0.7[414],
